FIPS,Qualifying Name,Population Density (Per Sq. Mile),Area (Land),Total Population: Under 5 Years,Total Population: 5 to 9 Years,Total Population: 10 to 14 Years,Total Population: 15 to 17 Years,Total Population: 18 to 24 Years,Total Population: 25 to 34 Years,Total Population: 35 to 44 Years,Total Population: 45 to 54 Years,Total Population: 55 to 64 Years,Total Population: 65 to 74 Years,Total Population: 75 to 84 Years,Total Population: 85 Years and Over,Total Population: White Alone,Total Population: Black or African American Alone,Total Population: American Indian and Alaska Native Alone,Total Population: Asian Alone,Total Population: Native Hawaiian and Other Pacific Islander Alone,Total Population: Some Other Race Alone,Total Population: Two or More Races,Households:,Households: Family Households,Households: Nonfamily Households,Occupied Housing Units: 1-Person Household,Occupied Housing Units: 2-Person Household,Occupied Housing Units: 3-Person Household,Occupied Housing Units: 4-Person Household,Occupied Housing Units: 5-Person Household,Occupied Housing Units: 6-Person Household,Occupied Housing Units: 7-or-More Person Household,Average Household Size,Population 25 Years and Over: Less than High School,Population 25 Years and Over: High School Graduate (Includes Equivalency),Population 25 Years and Over: Some College,Population 25 Years and Over: Bachelor's Degree,Population 25 Years and Over: Master's Degree,Population 25 Years and Over: Professional School Degree,Population 25 Years and Over: Doctorate Degree,Population 3 Years and Over: Enrolled in School,Population 3 Years and Over: Not Enrolled in School,"Civilian Population 16 to 19 Years: Not High School Graduate, Not Enrolled (Dropped Out)","Civilian Population 16 to 19 Years: High School Graduate, or Enrolled (In School)",Civilian Population in Labor Force 16 Years and Over: Employed,Civilian Population in Labor Force 16 Years and Over: Unemployed,White 16 Years Old in Civilian Labor Force: Employed,White 16 Years Old in Civilian Labor Force: Unemployed,Black or African American 16 Years Old in  Civilian Labor Force: Employed,Black or African American 16 Years Old in  Civilian Labor Force: Unemployed,American Indian and Alaska Native 16 Years Old in  Civilian Labor Force: Employed,American Indian and Alaska Native 16 Years Old in  Civilian Labor Force: Unemployed,Asian 16 Years Old in Civilian Labor Force: Employed,Asian 16 Years Old in Civilian Labor Force: Unemployed,Native Hawaiian and Other Pacific Islander 16 Years Old in Civilian Labor Force: Employed,Native Hawaiian and Other Pacific Islander 16 Years Old In Civilian Labor Force: Unemployed,Some Other Race 16 Years Old in Civilian Labor Force: Employed,Some Other Race 16 Years Old in Civilian Labor Force: Unemployed,Two or More Races 16 Years Old in Civilian Labor Force: Employed,Two or More Races 16 Years Old in Civilian Labor Force: Unemployed,Hispanic or Latino 16 Years Old in Civilian Labor Force: Employed,Hispanic or Latino 16 Years Old in Civilian Labor Force: Unemployed,"White Alone, Not Hispanic or Latino 16 Years Old In Civilian Labor Force: Employed","White Alone, Not Hispanic or Latino 16 Years Old In Civilian Labor Force: Unemployed","Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining",Employed Civilian Population 16 Years and Over: Construction,Employed Civilian Population 16 Years and Over: Manufacturing,Employed Civilian Population 16 Years and Over: Wholesale Trade,Employed Civilian Population 16 Years and Over: Retail Trade,"Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities",Employed Civilian Population 16 Years and Over: Information,"Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration",Employed Civilian Population 16 Years and Over: Public Administration,"Employed Civilian Population 16 Years and Over: Management, Business, and Financial Operations  Occupations",Employed Civilian Population 16 Years and Over: Professional and Related Occupations,Employed Civilian Population 16 Years and Over: Healthcare Support Occupations,Employed Civilian Population 16 Years and Over: Protective Service Occupations,Employed Civilian Population 16 Years and Over: Food Preparation and Serving Related Occupations,Employed Civilian Population 16 Years and Over: Building and Grounds Cleaning and Maintenance  Occupations,Employed Civilian Population 16 Years and Over: Personal Care and Service Occupations,Employed Civilian Population 16 Years and Over: Sales and Related Occupations,Employed Civilian Population 16 Years and Over: Office and Administrative Support Occupations,"Employed Civilian Population 16 Years and Over: Farming, Fishing, and Forestry Occupations","Employed Civilian Population 16 Years and Over: Construction, Extraction, and Maintenance  Occupations",Employed Civilian Population 16 Years and Over: Production Occupations,Employed Civilian Population 16 Years and Over: Transportation and Material Moving Occupations,Employed Civilian Population 16 Years and Over: Private Sector,Employed Civilian Population 16 Years and Over: Public Sector,Employed Civilian Population 16 Years and Over: Self-Employed (Incorporated and Not Incorporated),Employed Civilian Population 16 Years and Over: Private Non-Profit,Employed Civilian Population 16 Years and Over: Unpaid Family Workers,Households:,"Households: Less than $10,000","Households: $10,000 to $14,999","Households: $15,000 to $19,999","Households: $20,000 to $24,999","Households: $25,000 to $29,999","Households: $30,000 to $34,999","Households: $35,000 to $39,999","Households: $40,000 to $44,999","Households: $45,000 to $49,999","Households: $50,000 to $59,999","Households: $60,000 to $74,999","Households: $75,000 to $99,999","Households: $100,000 to $124,999","Households: $125,000 to $149,999","Households: $150,000 to $199,999","Households: $200,000 or More",Households: with Earnings,Households: No Earnings,Households: with Wage or Salary Income,Households: No Wage or Salary Income,Households: with Self-Employment Income,Households: No Self-Employment Income,"Households: with Interest, Dividends, or Net Rental Income","Households: No Interest, Dividends, or Net Rental Income",Households: with Social Security Income,Households: No Social Security Income,Households: with Supplemental Security Income (Ssi),Households: No Supplemental Security Income (Ssi),Households: with Public Assistance Income,Households: No Public Assistance Income,Households: with Retirement Income,Households: No Retirement Income,Households: with Other Types of Income,Households: No Other Types of Income,Population Under 18 Years of Age for Whom Poverty Status Is Determined: Living in Poverty,Population Under 18 Years of Age for Whom Poverty Status Is Determined: At or Above Poverty Level,Population Age 18 to 64 for Whom Poverty Status Is Determined: Living in Poverty,Population Age 18 to 64 for Whom Poverty Status Is Determined: At or Above Poverty Level,Population Age 65 and Over for Whom Poverty Status Is Determined: Living in Poverty,Population Age 65 and Over for Whom Poverty  Status Is Determined: At or Above Poverty Level,White Alone Population for Whom Poverty Status Is  Determined: Income Below Poverty Level,White Alone Population for Whom Poverty Status Is  Determined: Income At or Above Poverty Level,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income Below Poverty Level,Black or African American Alone Population for  Whom&nbsp; Poverty Status Is Determined: Income At or Above Poverty Level,American Indian and Alaska Native Alone Population For Whom Poverty Status Is Determined: Income Below Poverty Level,American Indian and Alaska Native Alone Population For Whom Poverty Status Is Determined: Income At or Above Poverty Level,Asian Alone Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Asian Alone Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Native Hawaiian and Other Pacific Islander Alone Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Some Other Race Alone Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Some Other Race Alone Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Two or More Races Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Two or More Races Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,Hispanic or Latino Population for Whom Poverty Status Is Determined: Income Below Poverty Level,Hispanic or Latino Population for Whom Poverty Status Is Determined: Income At or Above Poverty Level,"White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined: Income Below Poverty Level","White Alone, Not Hispanic or Latino Population  for Whom Poverty Status Is Determined: Income At or Above Poverty Level","Workers 16 Years and Over: Car, Truck, or Van",Workers 16 Years and Over: Drove Alone,Workers 16 Years and Over: Carpooled,Workers 16 Years and Over: Public Transportation (Includes Taxicab),Workers 16 Years and Over: Motorcycle,Workers 16 Years and Over: Bicycle,Workers 16 Years and Over: Walked,Workers 16 Years and Over: Other Means,Workers 16 Years and Over: Worked At Home,Workers 16 Years and Over: Did Not Work At Home,Average Commute to Work (In Min),Civilian Veterans 18 Years and Over: Gulf War 2001 or Later Only,Civilian Veterans 18 Years and Over: Gulf War 1990 to 2001 Only,Civilian Veterans 18 Years and Over: Vietnam Era Only,Civilian Veterans 18 Years and Over: Korean War Only,Civilian Veterans 18 Years and Over: World War Ii Only,Civilian Veterans 18 Years and Over: Served in Multiple Wars,Civilian Veterans 18 Years and Over: Other Service,Total: No Health Insurance Coverage,Total: with Health Insurance Coverage,Total: with Health Insurance Coverage: Public Health Coverage,Total: with Health Insurance Coverage: Private Health Insurance
30,Montana,7.218588,145547.7169,61035,63216,65938,38197,98968,133404,124415,122913,151852,114629,55022,21060,930204,5303,66839,8259,807,7076,32161,427871,263548,164323,130828,165446,56139,44433,18608,7175,5242,2.39,46650,208541,236435,155230,52801,14133,9505,238987,776106,2827,48935,512329,21513,465908,16785,2772,196,22340,3382,4846,134,434,25,3418,105,12611,886,17823,930,454228,16298,33427,42152,24428,11772,60883,26466,8463,28384,43992,119795,57853,24334,30380,81445,109708,16332,9947,34630,21275,15021,50631,55946,8592,53673,20357,34772,299610,86764,74648,49469,1838,427871,25711,21685,20441,23007,21875,22999,20764,20493,18553,35979,45283,54903,36341,21169,20636,18032,326805,101066,309689,118182,64681,363190,118505,309366,144987,282884,17256,410615,9596,418275,87719,340152,52491,375380,35091,187642,83700,532805,15814,170169,105206,804732,785,4041,20481,43126,1061,6895,33,752,1147,5636,5892,25434,6968,31872,101180,783987,431019,382930,48089,4110,839,6291,25527,4136,32750,471922,18,11718,10197,30284,5597,2208,7311,18035,93166,942477,390256,701702
31,Nebraska,24.92396,76816.4932,131473,132240,133061,77333,189438,255097,236450,223709,241701,165539,87073,41457,1666871,92406,17673,45655,1327,40253,50386,759176,483908,275268,223276,267189,102147,90136,47025,18805,10598,2.45,107535,326594,417672,262614,96921,22846,16844,506713,1330033,2841,101350,999212,34535,888202,26161,42696,3688,6467,974,23456,1187,589,44,20314,1180,17488,1301,93059,5854,819327,21729,43391,70129,102303,27429,112221,58257,18402,75245,87511,243998,76154,43870,40302,159194,218658,31409,16592,51968,33772,29367,97369,117459,13931,86328,68020,75145,664492,137206,100115,95406,1993,759176,39144,30047,32220,34738,33673,36935,35807,34505,32680,61558,82149,107505,73478,44145,43022,37570,616483,142693,595477,163699,101105,658071,167070,592106,220419,538757,29396,729780,12983,746193,120677,638499,90419,668757,64599,399945,120258,992731,21722,260436,155056,1467475,21924,65846,4679,12195,7633,36457,319,898,7753,30998,9215,39243,41069,161138,124388,1347474,897842,809769,88073,7416,1104,3841,25836,6777,44857,942816,19,14572,15045,38305,9717,3961,12034,23832,153837,1731013,522871,1433665
32,Nevada,27.056,109860.3783,183534,188742,195176,113590,246645,433665,395431,390766,367652,283634,133009,40538,1949707,271005,38026,242267,20022,304947,146408,1098602,698051,400551,313247,372408,165419,132051,68783,28335,18359,2.67,272132,574254,692618,330222,122034,33877,19558,699523,2167117,7441,132718,1406568,92426,928754,55123,116393,13374,16973,1897,127856,6405,9524,788,154255,9819,52813,5020,403190,26039,703435,40955,21066,97988,64737,28879,163565,83731,21414,78121,156878,225489,340877,65091,58732,177484,238797,32951,42325,136738,80262,73339,161639,166180,3268,123639,51337,118609,1070993,164246,119465,49886,1978,1098602,65910,40762,45600,50742,49458,53846,52379,51123,47287,88952,116859,150094,102076,61233,63444,58837,854120,244482,823527,275075,103608,994994,180717,917885,331426,767176,44944,1053658,31657,1066945,219021,879581,111062,987540,121930,547349,222332,1585442,40428,412401,212434,1713200,60361,201776,8750,28332,21679,219204,3272,16380,56565,244026,21629,122274,143547,698270,136336,1308458,1228778,1083498,145280,45712,4089,4698,25149,20417,59500,1328843,25,26979,27493,69081,11608,4153,20505,47948,327013,2609462,999232,1919628
33,New Hampshire,150.5712,8953.400112,63843,70144,76783,49194,127823,165193,154702,195642,209005,141456,65119,29220,1252128,21546,2036,36180,443,7510,28281,532037,349667,182370,140119,203470,82817,68250,24661,8076,4644,2.46,66206,263321,275073,218013,104407,19451,13866,306551,1004308,1802,69665,729701,27430,683736,24682,10366,911,1214,32,19662,682,218,33,3924,373,10581,717,23994,1693,665826,23585,5504,49625,92548,19290,89698,27974,14937,45841,80967,180605,62668,31355,28689,120355,180658,21803,11971,40531,24309,18693,78694,80451,2736,59373,45749,44378,481692,95178,69237,82710,884,532037,20057,15842,18218,19238,18967,21094,18255,19242,18579,37813,52853,74918,59506,39880,48523,49052,424525,107512,408807,123230,65901,466136,134259,397778,178655,353382,24888,507149,12870,519167,111483,420554,53715,478322,23451,231094,62221,760564,13010,214673,87500,1127631,3840,15533,215,1720,3158,31515,80,335,817,6357,3072,23240,7849,39960,81748,1097913,632521,576161,56360,6735,936,1814,19104,6051,47427,667161,28,8608,11963,32829,6958,3075,7631,25034,79069,1252217,415056,1020752
34,New Jersey,1207.171,7354.802188,519524,536364,560056,345577,770603,1138260,1137328,1259591,1200915,793910,418829,197546,6018074,1194882,19711,840168,3458,558665,243545,3231874,2228108,1003766,839453,1005058,562839,497790,210960,71892,43882,2.69,625931,1670942,1408555,1489653,690446,161719,99133,2206536,6366859,10795,435398,4422491,258093,3054908,151042,557006,60777,8713,809,434657,18883,1659,119,275833,18479,89715,7984,873541,53496,2514226,121228,14933,262803,360551,147261,481529,270949,119077,375112,596872,1056207,358882,191334,186981,797449,1108178,126346,107862,199376,149166,129290,460830,520782,8283,309226,170037,335666,3146493,591703,374708,303166,6421,3231874,159611,102172,112502,116888,107536,114092,105199,102014,95643,197809,274061,392216,327452,243646,327756,453277,2575420,656454,2507416,724458,303856,2928018,788184,2443690,1007106,2224768,143443,3088431,61762,3170112,633751,2598123,299776,2932098,272194,1666268,482684,4913906,114203,1256947,461028,5457310,199000,949640,3298,15994,55600,769540,837,2474,117890,434357,31428,207806,315902,1451102,285686,4548973,3433099,3086231,346868,521588,2085,11738,122948,49269,196157,4140727,32,28824,27139,113494,35563,17425,17638,81908,683679,8090314,2739911,6342042
35,New Mexico,17.2485,121312.24,126150,135387,143480,83459,200607,281603,249432,246287,273362,210124,103637,38926,1565366,44120,199845,32577,1644,180638,68264,780249,493262,286987,240109,269954,113253,85313,42659,17937,11024,2.63,202250,371338,446264,215662,117424,24942,25491,532619,1485280,7628,105946,888646,63458,680002,42696,18517,1468,71435,11329,16338,814,745,29,78829,5052,22780,2070,426211,31356,350433,18364,36093,62517,35672,16591,101110,37662,13402,41891,103756,225962,100210,46731,67049,116819,207100,39264,25189,57670,37651,24115,89866,106202,7268,89083,30319,58100,537166,197507,85562,66812,1599,780249,67214,43808,45991,46498,42069,42060,36087,34941,33085,61907,74123,89860,60219,35207,35515,31665,569180,211069,541327,238922,76436,703813,139868,640381,268003,512246,50205,730044,24884,755365,169921,610328,85647,694602,128431,352116,221912,999983,41722,305822,257119,1280105,9946,31097,63726,132430,2971,29003,272,1329,44918,130580,13113,53377,225824,774086,89624,679028,801030,712638,88392,9933,1869,5421,18059,7110,43458,843422,22,17562,17604,50979,8877,3775,15758,30422,197607,1859479,994103,1130805
36,New York,415.3386,47123.77159,1154201,1103412,1148393,702493,1831883,2865950,2433007,2613081,2573593,1770421,934343,441542,12459687,3065471,79512,1647606,8821,1694965,616257,7343234,4632289,2710945,2195836,2292907,1172467,955850,431972,168381,125821,2.59,1796594,3541274,3308262,2799878,1575714,400322,209893,4723073,14170285,32955,947768,9498320,547509,6249346,282585,1361456,136820,33160,3848,831717,39435,4441,401,781431,63316,236769,21104,1685886,129661,5523933,236302,53372,541651,566656,220936,966016,525735,274830,761307,1141312,2645882,900367,462355,437901,1501757,2435823,422333,270433,512543,374859,320192,934646,1097576,23055,654930,331107,619066,6117377,1464685,902262,1000340,13656,7343234,482798,353153,316815,304302,286302,293444,265785,269209,241128,485128,631347,879510,672336,478047,595454,788476,5669417,1673817,5472918,1870316,765519,6577715,1576000,5767234,2296242,5046992,465967,6877267,248401,7094833,1452342,5890892,610002,6733232,791913,3239466,1538655,10441347,350709,2701090,1268529,10884544,621618,2330299,17858,59072,241278,1370433,1893,6431,417017,1245968,113084,485156,808858,2826899,988013,9627268,5532391,4931345,601046,2660632,6857,65888,570614,57271,406662,8893653,34,75054,67214,239288,71456,36341,36654,179917,1117159,18216740,7573943,12994267
37,North Carolina,211.1234,48620.27664,605125,630547,663079,397863,984403,1362577,1298033,1376281,1318955,976794,476222,174997,7049919,2200761,123952,292992,7213,316763,273276,3965482,2595395,1370087,1130950,1407556,630579,486330,204703,70075,35289,2.52,853396,1791532,2156078,1395214,569334,121889,96416,2518907,7385830,22834,529167,4764135,281344,3350447,155054,983350,98392,47703,4267,147476,6039,3222,290,144823,8979,87114,8323,410523,25114,3108336,141039,60469,334847,588544,119312,548478,222911,80477,308904,518609,1089814,457584,235036,199150,736868,1072178,144045,90963,275435,179337,124406,509521,493495,28580,415929,339352,354026,3309657,666896,446375,332572,8635,3965482,254358,199334,202696,204104,201828,206903,193189,190041,168064,321648,391986,492974,323296,196893,203651,214517,3032117,933365,2926093,1039389,394864,3570618,745698,3219784,1284865,2680617,194574,3770908,63625,3901857,824348,3141134,399695,3565787,478877,1782521,843693,5292085,145021,1442694,790244,6091348,475973,1640796,29981,90347,30707,255079,1360,5270,84699,226507,54627,207953,248474,691821,644440,5675897,4286794,3850705,436089,53625,5656,9292,85749,41478,276146,4482594,25,90397,90364,204690,36721,14150,75644,147618,1076994,8983255,3469932,6781282
38,North Dakota,10.96774,68994.77331,53215,50665,46028,25836,85905,115479,88146,83510,95050,61239,33629,18015,655136,21985,40006,11006,863,8109,19612,318322,189400,128922,100929,116934,41349,33414,16947,5623,3126,2.3,36394,130842,179075,107938,28430,7002,5387,184783,539353,1829,36958,402322,11406,358171,8074,11230,883,13781,1787,6549,88,407,78,4402,207,7782,289,13242,603,350587,7793,37338,29742,27405,14930,45741,21731,4751,23000,26736,102143,32043,17461,19301,66002,84017,15285,6471,21335,13441,12355,36915,44266,6516,42711,20644,32364,250308,63472,43868,43468,1206,318322,18029,12816,13010,12726,13238,14194,12857,13088,12703,25049,31893,45640,32611,21804,20038,18626,261800,56522,251100,67222,46912,271410,76630,241692,83044,235278,9245,309077,6130,312192,43792,274530,33647,284675,19680,152998,48833,404058,9685,97072,53417,581253,5379,15562,12405,26076,2014,8655,429,427,1212,6458,3342,15697,4781,22249,50968,568452,363125,327871,35254,2421,415,1215,13610,2596,17751,383382,17,7670,5802,14818,3047,1385,4268,9077,54427,685779,190704,592173
39,Ohio,285.2607,40858.76033,694711,705313,747075,457911,1074610,1521875,1391747,1514333,1606528,1116639,573852,250803,9476047,1446193,22816,258199,3880,112836,335426,4676358,2953180,1723178,1425757,1634178,691988,543919,244642,86124,49750,2.43,767378,2634997,2318076,1401609,628895,135452,89370,2819381,8425662,25399,591858,5595444,314483,4686190,212105,608926,79261,9404,1272,131764,5028,1793,187,51930,4202,105437,12428,189045,14851,4565326,203868,55424,300741,856557,147060,638630,289114,87583,359661,540325,1350405,511118,247660,211166,826222,1244032,189749,103076,335819,196123,135744,541705,655541,17720,399479,471977,478257,3954984,672762,425816,533390,8492,4676358,317484,213701,227218,234612,221993,238564,213763,215097,197049,375725,478901,606166,405614,252538,248669,229264,3547553,1128805,3441350,1235008,430124,4246234,924355,3752003,1493724,3182634,282022,4394336,134085,4542273,1055876,3620482,494549,4181809,509359,2048546,927049,5973692,151935,1720449,1025444,8212366,410205,973316,5559,16429,33065,217550,1222,2492,28628,81587,84220,238947,106311,323820,963541,8003234,4981701,4551587,430114,92948,4247,15985,122768,39322,231805,5256971,24,74087,86531,246484,51849,25458,44138,180740,702499,10780020,4268309,7972137
40,Oklahoma,57.33385,68595.94442,261316,265518,272038,158092,383818,543411,486507,468816,489960,350581,183161,69652,2844070,286356,299621,85239,6260,106709,304615,1480061,975594,504467,418136,516106,223327,180844,88507,34469,18672,2.58,310453,812102,808024,436601,161168,37944,25796,1002998,2775255,11206,199329,1772123,94834,1322967,59739,120991,12738,123043,9959,43203,1480,3128,238,50119,2501,108672,8179,175215,9807,1210782,53693,82013,126029,168207,44602,205201,95177,29207,97129,152395,397126,172799,92823,109415,249996,365908,52669,37301,104758,67214,48448,179578,213111,11430,187981,117103,136626,1176324,295399,176775,119485,4140,1480061,101679,76040,78425,79631,78012,78656,73603,72019,63757,120930,153401,184335,119057,68948,67706,63862,1130849,349212,1084458,395603,162102,1317959,271016,1209045,472272,1007789,82084,1397977,42013,1438048,275914,1204147,189387,1290674,202011,736988,344573,1948774,51789,533233,363122,2406427,73918,195172,60152,230768,12708,69963,1513,4456,26755,77045,60205,235164,96092,309441,306725,2207492,1624807,1451796,173011,8597,2944,4393,30421,16237,73096,1687399,22,38410,34021,91742,16850,6492,29456,53804,541405,3309818,1317434,2477793
41,Oregon,43.02415,95988.00649,230557,242883,246480,148023,362910,584228,547549,513855,543763,430727,195978,82850,3480920,78679,48060,180580,16625,126587,198352,1611982,1016766,595216,443895,599078,236608,195113,82524,34239,20525,2.51,269250,659085,994695,603359,259292,64154,49115,954416,3041679,8267,188894,1979043,114559,1677401,92502,36789,3658,19970,2601,94773,4406,9126,308,65981,4094,75003,6990,249542,16262,1515166,82473,62601,122497,224214,54366,230514,87714,34458,108909,221247,456245,193971,92140,90167,311531,468497,81140,31657,122535,69207,51537,190241,225291,34714,141864,111018,139811,1293478,269985,223063,188538,3979,1611982,90670,65020,69094,70998,73633,74974,70193,68572,63814,125521,166880,216747,149682,97590,104311,104283,1222338,389644,1170821,441161,209075,1402907,395928,1216054,536755,1075227,78313,1533669,56819,1555163,340055,1271927,203541,1408441,140765,709687,337641,2164993,55121,643812,420409,3001309,19729,55314,10281,35694,24126,153286,3405,12795,21331,102594,34246,157500,105720,420533,346959,2725800,1582557,1392061,190496,89628,4222,41037,71950,15482,136079,1804876,24,30222,32155,105411,20375,9836,19587,65459,275522,3813999,1606116,2780897
42,Pennsylvania,285.8973,44741.69776,706563,723668,761572,470588,1174907,1680907,1493904,1692870,1804831,1276690,680162,324868,10300602,1430664,24691,436324,4198,275177,319874,5053106,3236352,1816754,1500097,1769499,769664,613874,257359,88682,53931,2.45,848910,3106571,2184466,1701365,794850,183587,134483,2950731,9425151,27284,636082,6199456,347378,5159081,237602,589424,73777,9938,1198,217695,11143,2059,75,117501,12374,103758,11209,383956,38832,4939763,217078,82623,361818,730630,167681,691269,350269,101804,399536,652444,1607533,515640,290560,247649,937981,1470497,229878,125065,343321,210521,166495,592536,722170,26828,476596,382821,514747,4315806,645502,492454,735762,9932,5053106,305824,216116,234311,233170,228953,235595,213985,209590,198777,388041,501046,662467,465150,301776,323095,335210,3811622,1241484,3698247,1354859,463971,4589135,1186639,3866467,1776191,3276915,292568,4760538,159879,4893227,1130486,3922620,510705,4542401,458890,2154856,900882,6663422,179411,2022823,972867,9038215,350457,999267,5730,17601,58438,362472,983,3030,83498,182784,67210,237732,253077,648035,843281,8662018,5131491,4617285,514206,348949,5453,29554,221728,46182,297720,5783357,27,69611,78746,268360,69149,33158,46603,193847,715285,11872063,4569485,9187926
44,Rhode Island,1022.567,1033.899437,54672,55977,59233,37462,112687,145217,123357,143093,147644,100027,51643,26219,850597,71561,5277,35958,810,57807,35221,410489,254889,155600,127236,136938,65465,51372,20531,5704,3243,2.47,82467,208387,194228,150150,72817,16444,12707,257417,767640,1801,59877,533878,30455,441370,21557,32714,3506,2403,445,17775,967,492,0,26570,2384,12554,1596,71547,6764,402421,18334,2397,29358,57803,12688,62821,21433,8360,36509,54829,146688,55466,24034,21492,79045,133959,21570,11351,33329,19381,15457,53348,63291,1277,37111,31174,33585,363245,67912,42704,59405,612,410489,25674,20806,17861,17222,16181,16473,15456,16298,13051,27515,38787,54585,41620,27943,31909,29108,311883,98606,302742,107747,37719,372770,93760,316729,134053,276436,29413,381076,16482,394007,79960,330529,44348,366141,34766,169279,74493,566974,16567,154427,82118,737287,15015,53113,1243,3814,5292,28287,110,677,14597,41655,7451,25847,40095,118531,61266,671086,464138,419037,45101,13911,337,1400,17830,3581,21196,501197,25,5743,4942,19490,5149,2377,3682,12738,46738,994837,385804,743532
45,South Carolina,167.0055,30063.71338,290931,307494,315581,188496,471333,659234,609448,646916,667815,530935,247225,85398,3372011,1344139,17645,78805,4002,88274,115930,1921862,1261631,660231,554466,696287,302700,222416,96207,32952,16834,2.54,430491,1003177,1044024,614156,263830,52935,38358,1192839,3656115,10622,256038,2275531,139526,1573063,73979,578689,57998,7118,554,39725,1545,1687,130,40548,2058,34701,3262,123659,6348,1496304,70254,21880,155284,310780,54613,271168,116010,36651,131913,232631,494977,231565,117388,100671,314728,479245,61672,47387,137607,97474,58859,248779,258043,9545,200258,189180,172754,1594070,334999,200448,141534,4480,1921862,143083,97388,98220,101830,99103,102683,91602,89060,83794,154988,194827,239986,153293,91323,91944,88738,1427526,494336,1377544,544318,174340,1747522,331874,1589988,681073,1240789,98196,1823666,26141,1895721,427763,1494099,210137,1711725,240953,842001,420869,2528234,79828,765999,358309,2931160,317757,977142,3873,13386,10237,66190,839,2806,26166,60213,24469,85337,72123,203158,319137,2801419,2073458,1865513,207945,14767,2581,5085,46001,21393,101035,2163285,25,45095,50733,122409,18404,6998,42950,78550,515322,4407940,1821303,3272656
46,South Dakota,11.48452,75809.6949,60399,60537,59382,33790,84137,114371,101565,99049,115874,80657,40794,20083,733719,17531,76190,12627,504,7230,22837,344397,218407,125990,103261,127055,43827,38910,19560,6976,4808,2.43,47241,173079,186993,113870,35812,9183,6215,215557,619296,2229,44051,443891,15736,396501,9649,8337,333,20522,4756,6837,288,218,0,3639,62,7837,648,14202,1116,387427,8772,28339,31530,45337,12717,49838,19657,6723,32063,28736,107790,40830,19614,20717,71145,90005,13847,7362,25700,17089,13333,43451,52580,7674,39742,30723,31240,273184,66559,54118,48420,1610,344397,18584,15460,14718,16177,16346,18905,16409,15812,14626,30007,36728,50311,31782,17871,16078,14583,276043,68354,263632,80765,54222,290175,81609,262788,104457,239940,13656,330741,7092,337305,59300,285097,41977,302420,36283,172882,62574,434388,11696,123384,62706,648724,3736,12608,35329,36661,2320,9942,93,370,1217,5735,5152,16614,6374,25017,59409,632727,390167,353319,36848,2687,721,1572,14576,2824,25750,412547,17,7345,6199,19756,4615,1636,6083,11916,80727,772529,262680,619525
47,Tennessee,162.6985,41237.96629,406438,409742,431071,257669,617043,911745,838241,886806,875477,643414,317040,114670,5205132,1124473,18189,117600,3771,92655,147536,2597292,1708970,888322,734135,927042,415590,309726,135066,48737,26996,2.52,575128,1472003,1286117,789448,327379,79363,57955,1568653,4900805,10277,331232,3109872,172799,2445794,114139,505595,49442,8108,441,61139,2065,1629,331,40751,2394,46856,3987,157372,7816,2334889,109065,30413,201677,405457,79884,365401,205141,51593,180763,308484,698558,304009,150297,128195,434351,664768,86341,65789,183474,114998,75472,323560,365179,12248,261094,251963,270635,2179568,413029,281302,230592,5381,2597292,179239,134319,137838,137358,133534,137019,127297,126305,110210,212597,263309,321199,208483,122774,121558,124253,1963904,633388,1879666,717626,282729,2314563,453260,2144032,870352,1726940,149121,2448171,52773,2544519,527615,2069677,275981,2321311,323913,1154763,574744,3442602,98273,948497,654501,4436199,266778,815054,3660,13902,11788,103206,980,2565,26441,64434,32782,110502,93353,263299,592539,4249752,2821725,2548060,273665,23353,2721,3788,40304,29676,145206,2921567,25,53382,56709,145999,25260,9492,42479,97953,639556,5962705,2405627,4386203
